id,title,category1,T5_rank,T5_S_scale,T5_S_score
20170154,"

নারী দিবস উপলক্ষে মহিলা বিজ্ঞানী সমিতির আলোচনা সভা
",বিজ্ঞান,4.0,0.625,62.5
20044712,দিরাইয়ে শিক্ষকের ওপর হামলার প্রতিবাদে শিক্ষার্থীদের মানববন্ধন,শিক্ষা,5.0,0.5,50.0
20172905,"

‘ওরা আমাদের মুসলিম পরিচয় কাইড়া নিতে চায়’
",শিক্ষা,5.0,0.5,50.0
20171565,"

নিষেধাজ্ঞার প্রতিবাদে বিভিন্ন বিশ্ববিদ্যালয়ে গণ-ইফতার
",শিক্ষা,5.0,0.5,50.0
20171550,"

ইফতারের ওপর নিষেধাজ্ঞার প্রতিবাদে রাবিতে গণ-ইফতারের ডাক
",শিক্ষা,5.0,0.5,50.0
20170158,"

 এশিয়ান ইউনিভার্সিটি অব বাংলাদেশে ভর্তিমেলা শুরু
",শিক্ষা,5.0,0.5,50.0
20044711,মাদ্রাসাছাত্রকে বলাৎকার শিক্ষকের বিরুদ্ধে মামলা,শিক্ষা,5.0,0.5,50.0
20171433,"

কুবিতে মৌন প্রতিবাদের পর ক্লাস বর্জনের সিদ্ধান্ত শিক্ষক সমিতির
",শিক্ষা,5.0,0.5,50.0
20170928,"

রোজায় কোন শিক্ষাপ্রতিষ্ঠান কতদিন খোলা থাকবে
",শিক্ষা,5.0,0.5,50.0
20171246,"

রোজায় দুই শিফটের স্কুলে ক্লাসের ব্যাপারে নতুন নির্দেশনা
",শিক্ষা,5.0,0.5,50.0
20168533,"

গাছুয়া মাধ্যমিক বিদ্যালয়ে বার্ষিক ক্রীড়া প্রতিযোগিতা
",শিক্ষা,5.0,0.5,50.0
20222862,"

 বাউফলে প্রতিবন্দ্বী শিশু নিহত : আটক ১
",শিক্ষা,5.0,0.5,50.0
20222901,"

  ইবিতে রমজানের মাহাত্মা শীর্ষক বারোয়ারি বিতর্ক
",শিক্ষা,5.0,0.5,50.0
20223820,ইফতার মাহফিলে নিষেধাজ্ঞার প্রতিবাদে বিভিন্ন বিশ্ববিদ্যালয়ে গণ-ইফতার,শিক্ষা,5.0,0.5,50.0
20223825,রমজানের প্রথম দিনে সংঘর্ষে জড়ালো বাকৃবি ছাত্রলীগ,শিক্ষা,5.0,0.5,50.0
20223826,গণইফতার করে শাবিতে প্রতিবাদ,শিক্ষা,5.0,0.5,50.0
20171124,"

জবির রেজিস্ট্রার পদ থেকে অব্যাহতি নিলেন ওহিদুজ্জামান
",শিক্ষা,5.0,0.5,50.0
20051929,প্রকৌশল গুচ্ছ ভর্তি পরীক্ষায় প্রথম ইশতিয়াক,শিক্ষা,5.0,0.5,50.0
20044750,ক্যাম্পাসে ইফতার পার্টি না করার অনুরোধ শাবি প্রশাসনের,শিক্ষা,5.0,0.5,50.0
20223834,হাবিপ্রবিতে সাধারণ শিক্ষার্থীদের ব্যানারে গণইফতার,শিক্ষা,5.0,0.5,50.0
20170917,"

গলাচিপায় মহিষের আঘাতে এক কৃষকের মৃত্যু
",শিক্ষা,5.0,0.5,50.0
20172927,"

শ্রেণিকক্ষ দখল নিয়ে ভিসির কার্যালয় অবরোধ ইবি শিক্ষার্থীদের
",শিক্ষা,5.0,0.5,50.0
20170364,"

প্রবাসী কর্মীদের মেধাবী সন্তানদের হাতে শিক্ষাবৃত্তি ও প্রতিবন্ধী ভাতার চেক বিতরণ 
",শিক্ষা,5.0,0.5,50.0
20051615,শিক্ষাঙ্গনে ইফতার মাহফিল নিষিদ্ধের ঘটনায় ছাত্রদলের নিন্দা,শিক্ষা,5.0,0.5,50.0
20171378,"

নিষেধাজ্ঞার জবাবে ঢাবিতে প্রতিবাদী গণ-ইফতার
",শিক্ষা,5.0,0.5,50.0
20170419,"

ঝালকাঠিতে মেয়েদের স্কুল ভাঙচুর করল ছেলেরা
",শিক্ষা,5.0,0.5,50.0
20173081,"

ছুটি নিয়ে শিক্ষকরা বিদেশে ক্ষতিগ্রস্ত হচ্ছে শিক্ষার্থীরা 
",শিক্ষা,5.0,0.5,50.0
20173121,"

রাবি ছাত্রীকে নেকাব খুলতে বাধ্য করায় শিক্ষকের শাস্তি দাবি 
",শিক্ষা,5.0,0.5,50.0
20170479,"

সোনারগাঁওয়ে এসএসসি পরীক্ষার্থীসহ একই পরিবারের তিনজনকে কুপিয়ে জখম
",শিক্ষা,5.0,0.5,50.0
20044690,রাবিতে হিজাব নিয়ে শিক্ষকের কটাক্ষ শাস্তির দাবিতে দু’দিনের আলটিমেটাম,শিক্ষা,5.0,0.5,50.0
20173135,"

নিত্যানন্দকাটি প্রাথমিক বিদ্যালয়ের ৩ শিক্ষককে রাজকীয় সংবর্ধনা 
",শিক্ষা,5.0,0.5,50.0
20044708,শৃঙ্খলা ভঙ্গের দায়ে শাবিতে হল থেকে ৮ শিক্ষার্থী সাময়িক বহিষ্কার,শিক্ষা,5.0,0.5,50.0
20170531,"
 রাজপথে মৃত্যুর হানা 
সিংড়ায় ২ সহোদরসহ বিভিন্ন স্থানে নিহত ৭
",শিক্ষা,5.0,0.5,50.0
20173061,"
	মেডিক্যাল ছাত্রকে গুলি 
সিরাজগঞ্জে শিক্ষক রায়হান শরীফের ৫ দিনের রিমান্ড মঞ্জুর
",শিক্ষা,5.0,0.5,50.0
20044736,"কলাপাড়ায় জাল ছেঁড়াকে কেন্দ্র করে দুই গ্রুপের সংঘর্ষ, আহত ২০",শিক্ষা,5.0,0.5,50.0
20173630,"

সোনাইমুড়ীতে স্ত্রীকে নকল সরবরাহের দায়ে স্বামীর কারাদণ্ড 
",শিক্ষা,5.0,0.5,50.0
20051621,রোজায় স্কুল খোলা রাখার বিষয়ে যা জানাল দুই মন্ত্রণালয়,শিক্ষা,5.0,0.5,50.0
20173672,"

ব্রিটেনে মসজিদ ও মুসলিম স্থাপনার নিরাপত্তায় তহবিল ঘোষণা
",শিক্ষা,5.0,0.5,50.0
20170238,"

রাবির ‘সি’ ইউনিটের ফল প্রকাশ
",শিক্ষা,5.0,0.5,50.0
20044699,জগন্নাথে পদে পদে অনিয়ম,শিক্ষা,5.0,0.5,50.0
20170237,"

‘নারী-পুরুষ সমতা নয়, ন্যায্যতা দিতে হবে : ড. সাদেকা হালিম 
",শিক্ষা,5.0,0.5,50.0
20172939,"

হিজাব নিয়ে কটাক্ষকারী সেই শিক্ষককে ৫ বছরের অব্যাহতি
",শিক্ষা,5.0,0.5,50.0
20173652,"

 গৌরনদীতে বইমেলা ও সাংস্কৃতিক অনুষ্ঠান
",শিক্ষা,5.0,0.5,50.0
20044703,নকল সরবরাহের দায়ে যুবকের কারাদণ্ড,শিক্ষা,5.0,0.5,50.0
20170354,"
	রাজশাহীতে স্বাস্থ্যমন্ত্রী 
অপারেশনকালে দুর্ঘটনা ঘটলে দায় হাসপাতাল ও চিকিৎসককে নিতে হবে 
",লাইফস্টাইল,6.0,0.375,37.5
20044727,হাসপাতাল কর্তৃপক্ষের অবহেলায় নবজাতকের মৃত্যুর অভিযোগ,লাইফস্টাইল,6.0,0.375,37.5
20051890,খাবারের অভাবে ইফতার করতে পারেননি গাজার ২ হাজার চিকিৎসাকর্মী,লাইফস্টাইল,6.0,0.375,37.5
20171501,"

নোয়াখালীতে স্বামীর পরিবারের নির্যাতনে গৃহবধুর মৃত্যুর অভিযোগ
",লাইফস্টাইল,6.0,0.375,37.5
20171445,"

বাংলাদেশকে ১৭৫০০ করোনা শনাক্তকারী কিট দিয়েছে জাপান
",লাইফস্টাইল,6.0,0.375,37.5
20173075,"

 দশমিনায় ডোবায় বিরল প্রজাতির মাছ
",লাইফস্টাইল,6.0,0.375,37.5
20172972,"

যুক্তরাষ্ট্রে স্মার্টফোন ছাড়াই স্বস্তিবোধ করে বেশিভাগ কিশোর-কিশোরী
",লাইফস্টাইল,6.0,0.375,37.5
20170464,"
 হেলথ টিপস 
টমেটোর উপকারিতা
",লাইফস্টাইল,6.0,0.375,37.5
20171305,"

জামালপুর জেনারেল হাসপাতালে রোগীর মৃত্যু, চিকিৎসকের ওপর হামলা
",লাইফস্টাইল,6.0,0.375,37.5
20170476,"

রাজধানীর এভারকেয়ারে ১০০তম বোনম্যারো প্রতিস্থাপন
",লাইফস্টাইল,6.0,0.375,37.5
20170725,"

পর্যাপ্ত পানি খেয়েও প্রস্রাবে সমস্যা হতে পারে যে জটিল রোগের ইঙ্গিত
",লাইফস্টাইল,6.0,0.375,37.5
20051855,রোজা রাখা কি স্বাস্থ্যের জন্য ভালো?,লাইফস্টাইল,6.0,0.375,37.5
20170163,"

 বাংলা ভিশনে পুষ্টি পবিত্র কুরআনের আলো- সিজন-১৬ 
",লাইফস্টাইল,6.0,0.375,37.5
20171006,"

কোভিড বিশ্বব্যাপী মানুষের আয়ু ১.৬ বছর কমিয়েছে : গবেষণা
",লাইফস্টাইল,6.0,0.375,37.5
20172988,"

নৌপথে প্রথম চালান আসছে গাজায়
",লাইফস্টাইল,6.0,0.375,37.5
20170900,"

ভারতে নিয়ন্ত্রণ হারিয়ে বরযাত্রায় ট্রাকের ধাক্কা, নিহত ৫
",লাইফস্টাইল,6.0,0.375,37.5
20051918,রুয়েটে চাকরির সুযোগ,লাইফস্টাইল,6.0,0.375,37.5
20170526,"

এবার ডেঙ্গুতে মৃত্যু ও শনাক্ত দ্বিগুণ
",লাইফস্টাইল,6.0,0.375,37.5
20044696,রোনালদোর মিসে আল নাসরের হার,খেলাধুলা,7.0,0.25,25.0
20171529,"

মাহমুদউল্লাহকে পেয়ে খুশি শান্ত, মিস করবেন সাকিবকে
",খেলাধুলা,7.0,0.25,25.0
20171545,"
এএফসি চ্যাম্পিয়ন্স লিগ থেকে বিদায় আল নাসেরের 
কাজে এল না রোনালদোর শেষ মুহূর্তের গোল
",খেলাধুলা,7.0,0.25,25.0
20172974,"

মাঠে নামার ২২ ঘণ্টা আগে স্কোয়াড ঘোষণা শ্রীলঙ্কার
",খেলাধুলা,7.0,0.25,25.0
20173105,"

 ক্রাইস্টচার্চে অস্ট্রেলিয়ার স্মরণীয় জয়
",খেলাধুলা,7.0,0.25,25.0
20173111,"

‘আত্মবিশ্বাস ছিল কয়েকটি সেভ করব’
",খেলাধুলা,7.0,0.25,25.0
20173613,"

চুনারুঘাটে বিশ্বসেরা হাফেজ বশিরকে সংবর্ধনা দিলেন ব্যারিস্টার সুমন
",খেলাধুলা,7.0,0.25,25.0
20173666,"

ইউক্রেনে ম্যাক্রোঁর সফর স্থগিত 
",খেলাধুলা,7.0,0.25,25.0
20222859,"

ফিলিস্তিনকে স্বীকৃতির প্রস্তাব পার্লামেন্টে তুলবেন স্পেনের প্রধানমন্ত্রী
",খেলাধুলা,7.0,0.25,25.0
20044722,নরসিংদীতে মেয়র কাপ ক্রিকেট টুর্নামেন্ট অনুষ্ঠিত,খেলাধুলা,7.0,0.25,25.0
20044739,বিমানবন্দরে চ্যাম্পিয়ন হওয়ার গল্প শোনালেন অধিনায়ক,খেলাধুলা,7.0,0.25,25.0
20044754,ছোট পর্দায় আজকের খেলা,খেলাধুলা,7.0,0.25,25.0
20170312,"

হাথুরু থাকলে ফেরা কঠিন হবে : তামিম
",খেলাধুলা,7.0,0.25,25.0
20170968,"

সিরিজ জিততে চায় বাংলাদেশ, সমর্থকদের ফিডব্যাক দিতে চান শান্ত
",খেলাধুলা,7.0,0.25,25.0
20051912,রমজানের শুভেচ্ছাবার্তায় কী লিখলেন বাবর ইউসুফ ও মুশফিকরা,খেলাধুলা,7.0,0.25,25.0
20051910,"নারী ক্রিকেটারদের সঙ্গে অশালীন ব্যবহার, ক্ষমা চাইল বোর্ড",খেলাধুলা,7.0,0.25,25.0
20051909,"পুরনো ইস্যু উস্কে দেওয়ায় মেজাজ হারালেন আমির, জড়ালেন তর্কে",খেলাধুলা,7.0,0.25,25.0
20171269,"

নিউক্যাসলকে হারিয়ে ইউরোপের আশা টিকিয়ে রাখলো চেলসি
",খেলাধুলা,7.0,0.25,25.0
20170303,"

ব্রত ওডিআই মিশনে
",খেলাধুলা,7.0,0.25,25.0
20051914,"দর্শকের সঙ্গে তর্ক আমিরের, কী হয়েছিল মাঠে",খেলাধুলা,7.0,0.25,25.0
20051320,‘এক ম্যাচ খরাপ খেললে আমরা খারাপ দল হয়ে যাই’!,খেলাধুলা,7.0,0.25,25.0
20051321,"রাত পোহালে প্রথম ওয়ানডে, স্কোয়াডই ঘোষণা করেনি লঙ্কানরা",খেলাধুলা,7.0,0.25,25.0
20170294,"

  প্রাইম ব্যাংক, আবাহনী ও শেখ জামাল জয়ী
",খেলাধুলা,7.0,0.25,25.0
20051904,সাকিবের সেই মন্তব্যের জবাব দিলেন তামিম,খেলাধুলা,7.0,0.25,25.0
20051892,গাজায় যুদ্ধবিরতির জন্য 'ভালো সুযোগ' হতে পারে রমজান: জাতিসংঘ,খেলাধুলা,7.0,0.25,25.0
20051532,আজ টিভিতে যা দেখবেন (১২ মার্চ ২০২৪),খেলাধুলা,7.0,0.25,25.0
20170284,"

অতীত নিয়ে থাকতে চান না হৃদয়
",খেলাধুলা,7.0,0.25,25.0
20051908,বিপিএলের পর এবার শুরু হয়েছে ডিপিএল,খেলাধুলা,7.0,0.25,25.0
20170266,"

 সারি-ইমনের হ্যাটট্রিকে মোহামেডানের জয়
",খেলাধুলা,7.0,0.25,25.0
20170756,"

নতুন কোচ পেলেন লিটন-শান্তরা
",খেলাধুলা,7.0,0.25,25.0
20044753,ব্যাটে-বলে উজ্জ্বল সাব্বির-তানভীর জয়ে শুরু আবাহনীর,খেলাধুলা,7.0,0.25,25.0
20044740,তামিম ‘বল’ তুলে দিলেন পাপনের হাতে,খেলাধুলা,7.0,0.25,25.0
20044741,সুদানের সঙ্গে ড্র’তে খুশি কাবরেরা,খেলাধুলা,7.0,0.25,25.0
20044742,ওয়ানডে সিরিজ জিততে আত্মবিশ্বাসী হৃদয়,খেলাধুলা,7.0,0.25,25.0
20044743,সারি-ইমনের হ্যাটট্রিকে বড় জয় মোহামেডানের,খেলাধুলা,7.0,0.25,25.0
20171037,"

সৌম্যকে নিয়ে বড় আশা অধিনায়ক শান্তের
",খেলাধুলা,7.0,0.25,25.0
20044744,‘শর্ত দিয়ে খেলবে এটা শুনতে যেন কেমন দেখায়’,খেলাধুলা,7.0,0.25,25.0
20051619,অবশেষে স্কোয়াড ঘোষণা করলো শ্রীলঙ্কা,খেলাধুলা,7.0,0.25,25.0
20044748,প্রাইম ব্যাংকের জয়ে ব্যাট হাতে চমক অপুর,খেলাধুলা,7.0,0.25,25.0
20044751,"নিউজিল্যান্ডের আক্ষেপ, ক্যারির বীরত্বে রোমাঞ্চকর জয় অস্ট্রেলিয়ার",খেলাধুলা,7.0,0.25,25.0
20051882,রমজান উপলক্ষ্যে বিশ্ব মুসলিমকে যে বার্তা দিলেন এরদোগান,খেলাধুলা,7.0,0.25,25.0
20044752,ইতালিতে ঢুস মেরে চাকরি খোয়ালেন কোচ,খেলাধুলা,7.0,0.25,25.0
20044746,নিজেকে নির্দোষ দাবি রোনালদোর,খেলাধুলা,7.0,0.25,25.0
20051881,"প্রেমিকার সঙ্গে বাগদানের সময় মৃত্যুর কোলে ঢলে পড়লেন যুবক, অতঃপর...",বিনোদন,8.0,0.125,12.5
20051874,আবার মা হয়েছেন মৌসুমী,বিনোদন,8.0,0.125,12.5
20051873,শাকিবের সঙ্গে কাটানো যে স্মৃতিতে ভাসলেন বুবলী,বিনোদন,8.0,0.125,12.5
20051625,"সোমালিয়ার দস্যুদের কবলে বাংলাদেশি জাহাজ, ২৩ নাবিক জিম্মি",বিনোদন,8.0,0.125,12.5
20182981,"

হঠাৎ উপস্থিত রবি চৌধুরী
",বিনোদন,8.0,0.125,12.5
20051891,কেট মিডলটনের আংটি ছাড়া ছবি ঘিরে ব্রিটেনে তোলপাড়,বিনোদন,8.0,0.125,12.5
20182965,"

অস্কারের আসর যেন ‘ওপেনহাইমার’ রজনী
",বিনোদন,8.0,0.125,12.5
20182973,"

অস্কার চলাকালীন থিয়েটারের বাইরে ফিলিস্তিনপন্থীদের বিক্ষোভ
",বিনোদন,8.0,0.125,12.5
20044683,অক্ষয়কে ব্যাঙ্গ করলেন স্ত্রী টুইঙ্কেল,বিনোদন,8.0,0.125,12.5
20044682,বিয়ে করতে গিয়ে গ্রেপ্তার,বিনোদন,8.0,0.125,12.5
20044681,বঙ্গবন্ধুকে নিয়ে গাইলেন ইভা,বিনোদন,8.0,0.125,12.5
20168367,"

জীবনের শেষ সিনেমাতেও অস্কার জিতলেন হায়াও মিয়াজাকি
",বিনোদন,8.0,0.125,12.5
20044680,সেরা অভিনেতা হলেন শাহরুখ,বিনোদন,8.0,0.125,12.5
20044679,৯৬তম অস্কার পেলেন যারা-,বিনোদন,8.0,0.125,12.5
20051888,ইসরাইল আমাদের ইহুদিসত্তাকে ছিনিয়ে নিয়েছে: অস্কার বিজয়ী গ্লিজার,বিনোদন,8.0,0.125,12.5
20051872,আমার ব্যক্তিগত জীবন নিয়ে খুঁচিয়ে লাভ নেই: তাপসী,বিনোদন,8.0,0.125,12.5
20044678,শাকিবের নায়িকা হচ্ছেন মিমি-নাবিলা,বিনোদন,8.0,0.125,12.5
20171500,"

ছিনতাই হওয়া বাংলাদেশী জাহাজের নাবিকদের পরিচয় মিলেছে
",বিনোদন,8.0,0.125,12.5
20051869,লোকসভা নির্বাচনের টিকিট না পেয়ে যা বললেন নুসরাত,বিনোদন,8.0,0.125,12.5
20051326,বেতনের দাবিতে এফডিসির কর্মকর্তা-কর্মচারীদের মানববন্ধন,বিনোদন,8.0,0.125,12.5
20044773,আর প্রেম নয়,বিনোদন,8.0,0.125,12.5
20044772,এক ডজন গানে নওশীন,বিনোদন,8.0,0.125,12.5
20171538,"

`ত্রাণের সারিতে ইসরাইলি হামলায় নিহত হয়েছে ৪০০ ফিলিস্তিনি'
",বিনোদন,8.0,0.125,12.5
20051328,কেট মিডলটনের ছবি কেলেঙ্কারিকে ঘিরে বৃটেনে তোলপাড়,বিনোদন,8.0,0.125,12.5
20170705,"

পারিবারিক ছবি এডিট করার জন্য ক্ষমা চাইলেন প্রিন্সেস কেট
",বিনোদন,8.0,0.125,12.5
20171578,"

সুপ্রিম কোর্টের ধমক খেয়ে নির্বাচনী বন্ডের তথ্য জমা দিল ভারতের বৃহত্তম ব্যাঙ্ক
",বিনোদন,8.0,0.125,12.5
20044693,শারীরিক হেনস্তার শিকার অভিনেত্রী,বিনোদন,8.0,0.125,12.5
20171442,"

মদিনায় তাহাফফুজে খতমে নবুওয়তের আলোচনা ও ইফতার মাহফিল
",অন্যান্য,9.0,0.0,0.0
20171177,"

ইফতারের ফজিলত
",অন্যান্য,9.0,0.0,0.0
20051319,কূটনৈতিক উত্তেজনার মধ্যেই মালদ্বীপ থেকে ভারতীয় সেনা প্রত্যাহার শুরু,অন্যান্য,9.0,0.0,0.0
20171528,"

জিম্মিদের ওপর যৌন সহিংসতায় ইসরাইলের হামলা বৈধতা দেয় না : জাতিসঙ্ঘ দূত
",অন্যান্য,9.0,0.0,0.0
20168424,"

রমজান ঈদ এবং মূল্যবৃদ্ধি
",অন্যান্য,9.0,0.0,0.0
20170996,"

রমজানে মুমিনের করণীয়
",অন্যান্য,9.0,0.0,0.0
20168364,"

নববী আদর্শেই উম্মাহর মুক্তি
",অন্যান্য,9.0,0.0,0.0
20171315,"

মালয়েশিয়ায় পুলিশের সাথে বন্দুকযুদ্ধে বাংলাদেশীসহ নিহত ৩
",অন্যান্য,9.0,0.0,0.0
20168348,"
সুশাসন 
কৃষি হতে পারে আমাদের সমৃদ্ধির মূল চালিকাশক্তি
",অন্যান্য,9.0,0.0,0.0
20168298,"

 রমজানের পূর্বপ্রস্তুতি
",অন্যান্য,9.0,0.0,0.0
20170886,"

রমজানে যা খাওয়া যাবে, যা যাবে না
",অন্যান্য,9.0,0.0,0.0
20051934,শেকল ছেঁড়ার নেশায় দুর্বার বীর বাঙালি,অন্যান্য,9.0,0.0,0.0
20044738,খাদ্যের মূল্যবৃদ্ধিতে আমরাও মানবিক বিপর্যয়ের মুখোমুখি,অন্যান্য,9.0,0.0,0.0
20044692,দক্ষিণ এশিয়ায় গণতন্ত্র টিকে থাকার লড়াই করছে,অন্যান্য,9.0,0.0,0.0
20182953,"
সংযমের মাস মাহে রমজান   
আত্মশুদ্ধি অর্জন হোক লক্ষ্য
",অন্যান্য,9.0,0.0,0.0
20182938,"

আল কুরআনের বাণী
",অন্যান্য,9.0,0.0,0.0
20170608,"

খোশ আমদেদ মাহে রমজান
",অন্যান্য,9.0,0.0,0.0
20044697,"ড. ইউনূসকে হয়রানিতে আইনের অপব্যবহার হতে পারে, ভারতীয় পণ্য বর্জনের বিষয়ে আমরা অবহিত: ম্যাথিউ মিলার",অন্যান্য,9.0,0.0,0.0
20170681,"
তৃতীয় নয়ন 
ঢাকার যানবাহন
",অন্যান্য,9.0,0.0,0.0
20170689,"
সুশাসন 
কৃষি হতে পারে আমাদের সমৃদ্ধির মূল চালিকাশক্তি
",অন্যান্য,9.0,0.0,0.0
20170697,"

গাজায় ইসরাইলকে সমর্থন : বাইডেনের বিরুদ্ধে ফুঁসছে আরব-আমেরিকানরা
",অন্যান্য,9.0,0.0,0.0
20173602,"
	প্রয়োজন পৃষ্ঠপোষকতা  
নানা গুণে ভরা ভেন্না হতে পারে ভোজ্যতেল ও ঔষধি ফসল
",অন্যান্য,9.0,0.0,0.0
20170270,"

লেবুর হালি ও শসার কেজি শতক ছুঁয়েছে : মাছ-গোশতে আগুন
	চাহিদা মতো সাহরি ও ইফতারসামগ্রী কিনতে পারছেন না অনেকেই
",অন্যান্য,9.0,0.0,0.0
20170735,"

ভারতে 'ক্যা' নিয়ে কেন এত বিতর্ক
",অন্যান্য,9.0,0.0,0.0
20051883,গাজায় ৯ হাজার নারীকে হত্যা করা হয়েছে,অন্যান্য,9.0,0.0,0.0
20173659,"

রমজানের বার্তায় গাজায় ঘৃণ্য অপরাধের অবসান চান সৌদি বাদশাহ
",অন্যান্য,9.0,0.0,0.0
20170770,"
প্রয়োজন পৃষ্ঠপোষকতা 
নানা গুণে ভরা ভেন্না হতে পারে ভোজ্যতেল ও ঔষধি ফসল
",অন্যান্য,9.0,0.0,0.0
20170782,"

আরএএফ : জার্মানিতে সন্ত্রাসবাদের অমীমাংসিত এক অধ্যায়
",অন্যান্য,9.0,0.0,0.0
20173706,"
তৃতীয় নয়ন 
ঢাকার যানবাহন
",অন্যান্য,9.0,0.0,0.0
20173715,"
স্মরণ 
মশিউর রহমান যাদুমিয়া
",অন্যান্য,9.0,0.0,0.0
20173716,"

মুসলমানদের কাটা ঘায়ে নুনের ছিটা
",অন্যান্য,9.0,0.0,0.0
20170840,"

সিনিয়র ম্যানেজার পদে যমুনা গ্রুপে চাকরির সুযোগ
",অন্যান্য,9.0,0.0,0.0
20171265,"

রমজানে মসজিদের ধ্বংসস্তুপে নামাজ আদায় করছেন গাজাবাসী
",অন্যান্য,9.0,0.0,0.0
20044686,তারাকান্দায় ঝুঁঁকিপূর্ণ ভবনে নাগরিক সেবা,রাজনীত,,,
20044694,পদত্যাগে রাজি হয়েছেন হাইতির প্রধানমন্ত্রী অ্যারিয়েল হেনরি,রাজনীত,,,
20044702,ডামি সরকারের পতন না হওয়া পর্যন্ত জনতার সংগ্রাম চলবে: মুক্তাদির,রাজনীত,,,
20044705,বিএনপি জালিম সরকারের কাছে মাথা নত করবে না: দুলু,রাজনীত,,,
20044706,নাজিরপুরে বিএনপি’র ৩ নেতাকর্মী কারাগারে,রাজনীত,,,
20044707,সিরাজদিখানে আওয়ামী লীগ কার্যালয়ে ভাঙচুরের প্রতিবাদে মানববন্ধন,রাজনীত,,,
20044715,গবেষণায় বিশেষ প্রণোদনা প্যাকেজ দেবে সরকার,রাজনীত,,,
20044717,স্থানীয় সরকার নির্বাচনে টার্ন-আউট ঈর্ষণীয়: ওবায়দুল কাদের,রাজনীত,,,
20044718,দেশে সরকারের চেয়ে সিন্ডিকেট শক্তিশালী: জিএম কাদের,রাজনীত,,,
20044719,রহস্যের আবর্তে ৫ হত্যা,রাজনীত,,,
20044720,মাঠে নামছেন আওয়ামী লীগের কেন্দ্রীয় নেতারা,রাজনীত,,,
20044724,নিসচা মৌলভীবাজার জেলা কমিটির অনুমোদন,রাজনীত,,,
20044726,এনায়েতপুরে ফের ইভটিজারের পক্ষে মাঠে নামলো আওয়ামী লীগ,রাজনীত,,,
20044733,যুক্তরাষ্ট্রের সঙ্গে সম্পর্ক আরও দৃঢ় হবে: আশা পররাষ্ট্রমন্ত্রীর,রাজনীত,,,
20044734,বিএনপি মানে জনগণ জনগণ মানে বিএনপি- খসরু,রাজনীত,,,
20044735,"আন্দোলন থেমে থাকবে না, চলবে- মির্জা আব্বাস",রাজনীত,,,
20044737,গোলাপগঞ্জে প্রবাসী পরিবারকে হয়রানি,রাজনীত,,,
20044747,জামালের মুক্তির দাবিতে সিলেটে বিক্ষোভ,রাজনীত,,,
20044749,নির্বাচনে আহত সমর্থকদের দেখতে গেলেন কায়সার,রাজনীত,,,
20044757,চট্টগ্রামে জামায়াতের আলোচনা সভা,রাজনীত,,,
20044762,কারামুক্ত জামায়াতের আমীর,রাজনীত,,,
20044763,মোবাইল কোর্ট বসিয়ে সাংবাদিককে কারাদণ্ড দেয়ায় নিন্দা-উদ্বেগ,রাজনীত,,,
20044771,নির্বাচনের নতুন তারিখ ঘোষণার দাবি বিএনপির,রাজনীত,,,
20051322,সর্বোচ্চ বিচারঙ্গনের আইনজীবীদের মর্যাদা ধুলোয় মিশিয়ে দিয়েছে সরকার: রিজভী,রাজনীত,,,
20051327,পাকিস্তানের মন্ত্রীসভায় স্থান পেলেন যারা,রাজনীত,,,
20051618,হরিয়ানায় হট্টগোল: লোকসভা নির্বাচনের মুখে ইস্তফা দিলেন মুখ্যমন্ত্রী মনোহর লাল খট্টর,রাজনীত,,,
20051848,রমজানে নেতাকর্মীদের উদ্দেশ্যে ৮ নির্দেশনা দিল ছাত্রলীগ,রাজনীত,,,
20051851,"নির্বাচন নিয়ে সরকারের কাছে কী দাবি ছিল বিএনপির, জানালেন মঈন খান",রাজনীত,,,
20051858,নতুন করে নির্বাচন চায় বিএনপি,রাজনীত,,,
20051870,‘আপনারা কি আমাকে চেনেন? কী নাম আমার?’,রাজনীত,,,
20051876,পাকিস্তানের নতুন পররাষ্ট্রমন্ত্রী কে এই ইসহাক দার,রাজনীত,,,
20051877,হাইতির প্রধানমন্ত্রীর পদত্যাগ,রাজনীত,,,
20051885,গাজাবাসীর অনুপ্রেরণায় ইসলাম গ্রহণ করলেন মার্কিন লেখক শন কিং,রাজনীত,,,
20051887,মালদ্বীপ থেকে সেনা প্রত্যাহার শুরু ভারতের,রাজনীত,,,
20051893,পাকিস্তানের সঙ্গে কাজ করতে প্রস্তুত চীন,রাজনীত,,,
20051932,এক কেন্দ্রেও জয় পাননি পরাজিত চার প্রার্থী,রাজনীত,,,
20051938,ড. ইউনূস ইস্যুতে যা বলল মার্কিন পররাষ্ট্র দপ্তর,রাজনীত,,,
20051940,ভারতীয় পণ্য বর্জন ইস্যুতে যা বলল যুক্তরাষ্ট্র,রাজনীত,,,
20170135,"

সাংবাদিক রানার মুক্তি দাবিতে ফেনীতে মানববন্ধন
",রাজনীত,,,
20170230,"

৪৫তম মৃত্যুবার্ষিকী আজ যাদু মিয়াকে জাতি চিরদিন স্মরণ করবে : বাংলাদেশ ন্যাপ
",রাজনীত,,,
20170243,"
	চট্টগ্রামে আমীর খসরু 
৭ জানুয়ারির নির্বাচন অনেকটা মিলিটারি ক্যুর মতো
",রাজনীত,,,
20170250,"

গুম ও হত্যার শিকার নেতাকর্মীর পরিবারের পাশে মহানগর উত্তর বিএনপি
",রাজনীত,,,
